openlibrary_id,title,authors,first_publish_year,subjects,edition_count,work_key,cover_id,type,genre,summary
OL42699160W,Socially Orcward,"Sarah Honey, Lisa Henry",2021.0,"Fantasy, M M Romance, Romance, Dragons, LGBT, Queer, Humor, Asexual, Adventure, Serie:Adventures_in_Aguillon",3,/works/OL42699160W,14850495.0,fiction,Fantasy,
OL42728W,The Sleeping Sword,Michael Morpurgo,2002.0,"Fantasy, Children: Grades 3-4, Blind, fiction, Fantasy fiction, Suicide, fiction, Children's fiction, Blind children, Juvenile fiction",7,/works/OL42728W,755186.0,fiction,Fantasy,
OL42761784W,The Ashfire King,Chelsea Abdullah,2025.0,"Fiction, Fantasy, Retellings, Dragons & Mythical Creatures, Magic, Action & Adventure, Historical Fantasy, Myths & Legends, Legends, Myths, Fables, Fiction, fantasy, general, Fiction / Fantasy / Historical, Fiction, action & adventure, Magic, fiction",6,/works/OL42761784W,14853410.0,fiction,Fantasy,
OL4283522W,The Owl Keeper,Chris Brodien-Jones,2010.0,"Juvenile Fiction, Fiction, Prophecies, Owls, Magic, Fantasy, Human-animal relationships, Juvenile fiction, Children's fiction, Owls, fiction, Fantasy fiction, Human-animal relationships, fiction, Magic, fiction",5,/works/OL4283522W,6398750.0,fiction,Fantasy,
OL4287862W,The sorcerer's companion,Allan Zola Kronzek,2001.0,"English Fantasy fiction, Harry Potter, Manuales, Handbooks, manuals, Magia en la literatura, Wizards, Harry Potter (Fictitious character), Magos en la literatura, Personajes literarios, Characters, Cuentos infantiles ingleses, Magic, Magic in literature, Children's stories, English, Potter, Harry (Personaje literario), Wizards in literature, History and criticism, Fantasy, Novela fantástica inglesa, Rowling, j. k., 1965-, Potter, harry (fictitious character), Children's stories, Fantasy fiction, history and criticism, Children's literature, history and criticism",8,/works/OL4287862W,528496.0,fiction,Fantasy,
OL4296329W,Magic time,Marc Scott Zicree,2001.0,"Magic, Fiction, Fantasy, Fiction, fantasy, general, New york (n.y.), fiction",4,/works/OL4296329W,43924.0,fiction,Fantasy,
OL43084631W,Beyond the Spiderwick Chronicles,"Tony DiTerlizzi, Holly Black",2007.0,"Kinderbuch ab 8 Jahren, Fantasy, Mädchen, Jungen, Geschwister, Bruder, Schwester, Brüder, Stiefschwester, merkwürdige Dinge, seltsam, fantastische Wesen, Abenteuer, Handbuch, Kopie, Nixe, retten, helfen, zweites Gesicht, Präkognition, Vorhersehen, Übersinnlichkeit, Wahrsagen, Riese, Lied, Gesang, Buchvorlesung, Holly Black, Tony DiTerlizzi, Riesenjäger",18,/works/OL43084631W,15093658.0,fiction,Fantasy,
OL43271781W,Darkstalker,Tui T. Sutherland,2016.0,"Children's fiction, Dragons, fiction, Identity, fiction, Adventure and adventurers, fiction, Fantasy fiction, Adventure and adventurers, Juvenile fiction, Fiction, Prophecies, Fantasy, Dragons, Identity, Identity (Psychology), Adventure stories, Legends (series), Tui T. Sutherland, Young adult, Adventure, Magic, Mystery, History, Myths and legends, Coming-of-age, Friendship, Betrayal, Revenge, Redemption",13,/works/OL43271781W,8452301.0,fiction,Fantasy,
OL43354235W,The World Of Emily Windsnap,Liz Kessler,2023.0,"Kinderbuch, ErstleserInnen, Belletristik, Erzählung, Fantasy, Meermädchen, Meer, Ozean, Abenteuer, Unterwasser, Meerjunge, Insel, Schiff, Mannschaft, seltsam",4,/works/OL43354235W,13826278.0,fiction,Fantasy,
OL43354359W,The World of Emily Windsnap,Liz Kessler,2022.0,"Kinderbuch, ErstleserInnen, Belletristik, Erzählung, Fantasy, Meermädchen, Meer, Ozean, Abenteuer, Unterwasser, Geheimnis, singen, Gesang, Stimme, Wettbewerb, König, Freundin",4,/works/OL43354359W,12931953.0,fiction,Fantasy,
OL43492738W,The Chronicles of Avantia,Adam Blade,2010.0,"Kinderbuch ab 10 Jahren, Fantasy, Action, Krieg, Dunkler Krieger, Biester, Herrschaft, Maske des Todes, Suche, Tod, Junge, Dorf, zerstören, Auserwählter Reiter, Phönix, Auftrag, retten, gefährlich, blutig, Mission",8,/works/OL43492738W,10449375.0,fiction,Fantasy,
OL43492953W,The Chronicles of Avantia,Adam Blade,2011.0,"Kinderbuch ab 10 Jahren, Fantasy, Action, Krieg, Dunkler Krieger, Biester, Herrschaft, Maske des Todes, Suche, Tod, Junge, Herausforderung, Freunde, Diener, Verderben, Streit, Zauberer, Schlangenbiest, Auserwählte Reiter, wahre Freundschaft",6,/works/OL43492953W,15093080.0,fiction,Fantasy,
OL43499026W,The Spiderwick Chronicles,"Tony DiTerlizzi, Holly Black",2003.0,"Fairies Fiction, Fantasy Fiction, Kinderbuch ab 8 Jahren, Fantasy, Mädchen, Jungen, Geschwister, Bruder, Schwester, Brüder, Eltern, Scheidung, Mutter, Großtante, Umzug, altes Haus, Gebäude, unheimlich, spooky, spukig, Neuengland, merkwürdige Dinge, seltsam, fantastische Wesen, Irrwicht, Wichtelmännchen",31,/works/OL43499026W,13772765.0,fiction,Fantasy,
OL43760182W,Ultimate Spider-Man Vol. 8,"Brian Michael Bendis, Mark Bagley",2003.0,"Organized crime, Impostors and imposture, Graphic novels, Fiction, Spider-Man (Fictitious character), Science fiction comic books, strips, Superhero comic books, strips, Heroes, Comic books, strips, Spider-Man (Fictitious character) -- Comic books, strips, etc., Venom (Fictitious character), Graphic Novels - Superheroes, Juvenile Fiction, Children: Young Adult (Gr. 7-9), Comics & Graphic Novels / General, Comics & Graphic Novels - Superheroes, Fiction - Fantasy, Fantasy, Spider-man (fictitious character), fiction, Fiction, science fiction, action & adventure, Fiction, media tie-in, Comics & graphic novels, general, Children's fiction, Adventure and adventurers, fiction, Fiction, action & adventure, Motion pictures, Cartoons and comics, Comics & graphic novels, superheroes, Comics & graphic novels, science fiction",3,/works/OL43760182W,535825.0,fiction,Fantasy,
OL43949350W,ŠRDN - From Bronze and Darkness,Andrea Atzori,2016.0,"Fiction, fantasy, general, Fantasy, Fantasy fiction, Fiction, fantasy, dark fantasy",3,/works/OL43949350W,15117118.0,fiction,Fantasy,
OL44071772W,The Court of the Dead,"Rick Riordan, Mark Oshiro",2025.0,"Fantasy, Mythology, Young Adult, Fiction, Greek Mythology, LGBT, Queer, Young Adult Fantasy, Adventure, Children's fiction, Romance",5,/works/OL44071772W,15130917.0,fiction,Fantasy,
OL44084313W,What We Can Know,Ian McEwan,2025.0,"Fiction, Science Fiction, Dystopia, Literary Fiction, Fantasy, Speculative Fiction, Historical Fiction, Literature, Novels",3,/works/OL44084313W,15127253.0,fiction,Fantasy,
OL441153W,Dragon's heart,"Jane Yolen, Jonathon Schmidt",2009.0,"Fantasy, Dragons, Fiction, Juvenile fiction, Children's fiction, Dragons, fiction, Fantasy fiction",3,/works/OL441153W,12675192.0,fiction,Fantasy,
OL441255W,Pay the piper,"Jane Yolen, Adam Stemple",2005.0,"Bands (Music), Magic, Missing children, Fantasy fiction, Juvenile fiction, Space and time, Fiction, Fantasy, Rock music, Children's fiction, Missing persons, fiction, Rock music, fiction, Bands (music), fiction, Magic, fiction, Space and time, fiction, Science fiction",5,/works/OL441255W,524520.0,fiction,Fantasy,
OL44216500W,Cursed Daughters,Oyinkan Braithwaite,2025.0,"Fiction, Contemporary, Fantasy, Literary Fiction, Africa, Mystery, Adult, Horror, Magical Realism, Adult Fiction, English literature",3,/works/OL44216500W,15130375.0,,,
OL44276835W,ミラキュラス　レディバグ＆シャノワール (1) [Mirakyurasu,"ZAG Heroez, 土田 陸 [Riku Tsuchida], 割田 コマ [Koma Warita]",2022.0,"Manga, Action, Fantasy, Superheldin, Mädchen, Kampf, kämpfen, Bösewicht, Freund, Verbündeter",3,/works/OL44276835W,14368159.0,fiction,Fantasy,
OL44319060W,無職転生 ~異世界行ったら本気だす~ 6 (manga),"Yuka Fujikawa, 理不尽な孫の手",2017.0,"series:無職転生 〜異世界行ったら本気だす〜 (manga), manga, fantasy, harem, isekai",3,/works/OL44319060W,13946428.0,fiction,Fantasy,
OL44379712W,Rafts,Utunu,2023.0,"Romance, Fantasy, Erotica, anthropomorphism, furry, survival, fiction, gay, mythology",4,/works/OL44379712W,15142694.0,fiction,Fantasy,
OL4444212W,The Fury and Dark Reunion,Lisa Jane Smith,2007.0,"Fiction, Vampires, Brothers, Supernatural, Love, Juvenile fiction, Horror stories, Children's fiction, Vampires, fiction, Brothers and sisters, fiction, Supernatural, fiction, nyt:series-books=2009-01-11, New York Times bestseller, Fantasy, YOUNG ADULT FICTION, Horror, Romance, Paranormal, Fantasy fiction, Siblings, fiction, Vampiers, Romans en novellen ; vertaald",6,/works/OL4444212W,46450.0,fiction,Fantasy,
OL44634837W,L’Académie de l’Invisible,Brice Clément,2025.0,"fantasy, science fantasy, epic fantasy, magic, alternate worlds, academy, prophecy, steampunk elements",3,/works/OL44634837W,15153324.0,,,
OL4465600W,The Greenstone grail,Amanda Hemingway,2004.0,"Albinos and albinism, Fantasy, Fiction, Gifted children, Grail, Homeless women, Immortalism, Villages, Fiction, fantasy, general, England, fiction",5,/works/OL4465600W,210959.0,fiction,Fantasy,
OL4467118W,The little balloonist,Linda Donn,2005.0,"Balloon ascensions, Women balloonists, Fiction, Fantasy, History, Fiction, historical, general, France, fiction, Fiction, romance, historical, general",4,/works/OL4467118W,297552.0,fiction,Fantasy,
OL449772W,Fall of light,Nina Kiriki Hoffman,2009.0,"Makeup artists, Magic, Fiction, Fantasy, Fiction, fantasy, general",3,/works/OL449772W,7331755.0,fiction,Fantasy,
OL449773W,A fistful of sky,Nina Kiriki Hoffman,2002.0,"Fiction, fantasy, general, Fantasy, Magic, Fantasy fiction, FICTION, Fiction, General, Fiction, general, collection:otherwise_tiptree_award=honor",4,/works/OL449773W,284029.0,fiction,Fantasy,
OL451299W,Runemarks,Joanne Harris,2007.0,"Norse Mythology, Magic, Juvenile fiction, Fiction, Fantasy, Humor (Fiction), Fiction, fantasy, general",8,/works/OL451299W,2411683.0,fiction,Fantasy,
OL451766W,The Castle of Mirrors,Jenny Nimmo,2005.0,"Castles, Magic, Boarding schools, Schools, Juvenile fiction, Orphans, Fiction, Children's fiction, Fantasy fiction, Castles in fiction, Magic in fiction, England in fiction, Schools in fiction, Orphans in fiction, Boarding schools in fiction, Fantasy, Psychics, Children's secrets, Magical thinking, School stories, Private schools, Castles, fiction, Child and youth fiction",17,/works/OL451766W,755146.0,fiction,Fantasy,
OL451772W,Charlie Bone and the Hidden King,Jenny Nimmo,2006.0,"Castles, Magic, Juvenile fiction, Fiction, Wizards, Boarding schools, Schools, Orphans, Fantasy, Children's fiction, Fantasy fiction, Child and youth fiction, Cats, fiction, Pets, fiction, Animals, fiction, Witches, fiction, Adventure and adventurers, fiction, Charles, count of flanders, -1127, Wizards, fiction, Magic, fiction, Boarding schools, fiction, England, fiction",12,/works/OL451772W,278314.0,fiction,Fantasy,
OL451778W,Charlie Bone,Jenny Nimmo,2002.0,"Magic, Boarding schools, Fiction, Schools, Juvenile fiction, Time travel, Children's fiction, Fantasy fiction, School stories, Gifted children, Fantasy, Schools, fiction, Magic, fiction, England, fiction, Boarding schools, fiction, Kinderbuch, Belletristik, Junge, Abenteuer",24,/works/OL451778W,3210582.0,fiction,Fantasy,
OL453686W,Thief of Time,Terry Pratchett,2001.0,"English Fantasy fiction, Discworld (Imaginary place), Discworld (Imaginary place, Fiction, Fantasy, Science fiction, Time, Humorous fiction, Clocks and watches, Fiction, fantasy, general, Discworld (imaginary place), fiction, English literature, Fiction, humorous, Fiction, humorous, general, Translations into Spanish, Temps, Romans, nouvelles, Disque-monde (Lieu imaginaire)",32,/works/OL453686W,14646130.0,fiction,Fantasy,
OL453733W,Going Postal,Terry Pratchett,2004.0,"Fiction, Civil service, Postal service, Discworld (Imaginary place), Fantasy fiction, Drama (dramatic works by one author), Drama, English Fantasy drama, Satire, English literature, Fiction, humorous, Fiction, fantasy, general, Discworld (imaginary place), fiction, Fiction, humorous, general, Literature and fiction (general), Fiction, general, Fantasy, Disque-monde (Lieu imaginaire), Romans, nouvelles, Postes, Postal service in fiction, Civil service in fiction",32,/works/OL453733W,14646992.0,fiction,Fantasy,
OL453737W,A Hat Full of Sky,"Terry Pratchett, Paul Kidby",2004.0,"Discworld (Imaginary place), Fairies, Fairies in fiction, Fiction, Juvenile fiction, Monsters, Monsters in fiction, Witches, Witches in fiction, Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Children's fiction, Witches, fiction, Fairies, fiction, Monsters, fiction, Fantasy fiction, Humorous stories, Tiffany Aching (Fictitious character), Fantasy, Magic, English Fantasy fiction, Translations into German, Translations into French, Literature and fiction, juvenile, Translations into Dutch, Heksen, Sprookjesfiguren",48,/works/OL453737W,7092840.0,fiction,Fantasy,
OL453799W,Monstrous Regiment,Terry Pratchett,2003.0,"Discworld (Imaginary place), Fiction, Fantasy, Women soldiers, Discworld (imaginary place), fiction, Fiction, humorous, Fiction, fantasy, general, War, T¿umaczenia polskie, Powies c  fantastyczna angielska, English literature, Fiction, war & military, Fiction, humorous, general, Drama",39,/works/OL453799W,14646616.0,fiction,Fantasy,
OL453852W,Thud!,Terry Pratchett,2005.0,"Samuel Vimes (Fictitious character), Discworld (Imaginary place), Fiction, Fantasy, Discworld (imaginary place), fiction, Fiction, fantasy, general, Fiction, humorous, English literature, Large type books, Fiction, humorous, general, English Fantasy fiction, Translations into German",40,/works/OL453852W,14645706.0,fiction,Fantasy,
OL453885W,The Amazing Maurice and His Educated Rodents,"Terry Pratchett, Javier Calvo Perales",2001.0,"Fiction, Rats, Cats, Musicians, Swindlers and swindling, Humorous stories, Human-animal relationships, Juvenile Fiction, Fantasy, Humorous fiction, Cats, fiction, Musicians, fiction, Rats, fiction, Children's fiction, Human-animal relationships, fiction, Discworld (Imaginary place), English Fantasy fiction, Translations into Turkish, Juvenile fiction",47,/works/OL453885W,14645777.0,fiction,Fantasy,
OL453898W,Terry Pratchett's Hogfather [screenplay],Terry Pratchett,2006.0,"Motion picture plays, pratchett, discworld, fantasy",4,/works/OL453898W,14648049.0,fiction,Fantasy,
OL453989W,Wintersmith,"Terry Pratchett, Paul Kidby",2006.0,"Young adult fiction, humor, Winter, satire, Juvenile Fiction, Fairies, Fiction, Witches, mythology, Fantasy, Reading Level-Grade 5, Reading Level-Grade 4, Reading Level-Grade 7, Reading Level-Grade 6, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 10, Children's fiction, Witches, fiction, Fantasy fiction, Winter, fiction, Fairies, fiction, Discworld (Imaginary place), English Fantasy fiction, Translations into Dutch, Translations into French, Literature and fiction, juvenile, Translations into Turkish, Turkish Fantasy fiction, Translations from English",52,/works/OL453989W,14645769.0,fiction,Fantasy,
OL457849W,"Days of magic, nights of war",Clive Barker,2004.0,"Space and time, Fiction, Fantasy, Children's fiction, Fantasy fiction, Space and time, fiction, Teen fiction, Magic, Teen fantasy fiction",4,/works/OL457849W,25160.0,fiction,Fantasy,
OL459387W,The Spriggan Mirror,Lawrence Watt-Evans,2007.0,"Fantasy, Fiction, Fiction, fantasy, general",3,/works/OL459387W,1531722.0,fiction,Fantasy,
OL459391W,The Wizard Lord,Lawrence Watt-Evans,2006.0,"Science Fiction And Fantasy, Fiction, Fiction - Fantasy, Fantasy, Fantasy - Epic, Fiction / Fantasy / Epic, Fantasy fiction, Leadership, Fiction, fantasy, general",2,/works/OL459391W,525208.0,fiction,Fantasy,
OL461269W,Witchling,"Yasmine Galenorn, Cassandra Campbell",2006.0,"Fantasy, Fiction, Fiction, fantasy, general, Sisters, fiction",5,/works/OL461269W,273716.0,fiction,Fantasy,
OL461809W,X-treme X-Men,"Chris Claremont, Igor Kordey",2002.0,"Graphic novels, Fiction, Mutation (Biology), X-Men (Fictitious characters), Superhero comic books, strips, Life on other planets, Science fiction, Comics & Graphic Novels, Fantasy, Graphic Novels - Superheroes, Comics & Graphic Novels / General, Graphic Novels - General, Comics & graphic novels, general, X-men (fictitious characters), fiction, Comic books, strips, X-Men (Personnages fictifs), Bandes dessinées",5,/works/OL461809W,535610.0,fiction,Fantasy,
OL461891W,A kiss of shadows,Laurell K. Hamilton,2000.0,"Meredith Gentry (Fictitious character), Fantasy fiction, Fairies, Women private investigators, Fiction, Fantasy, Supernatural, Princesses, Fiction, mystery & detective, women sleuths, Private investigators, fiction, Gentry, meredith (fictitious character), fiction, Fiction, fantasy, contemporary, Large type books, Fiction, horror",10,/works/OL461891W,209262.0,fiction,Fantasy,
OL461896W,A lick of frost,Laurell K. Hamilton,2007.0,"Fiction, Meredith Gentry (Fictitious character), Fairies, Women private investigators, Supernatural, Fantasy, Romance, Erotic Literature, Paranormal fiction, Los angeles (calif.), fiction, Fiction, fantasy, contemporary, Fiction, mystery & detective, women sleuths, Private investigators, fiction, Gentry, meredith (fictitious character), fiction",3,/works/OL461896W,10649206.0,fiction,Fantasy,
OL461920W,A Caress of Twilight,Laurell K. Hamilton,2002.0,"Fantasy, Fiction, Attempted assassination, Magic, Fiction, fantasy, contemporary, Private investigators, fiction, Los angeles (calif.), fiction, Gentry, meredith (fictitious character), fiction, Fiction, mystery & detective, women sleuths",3,/works/OL461920W,209769.0,fiction,Fantasy,
OL461927W,A Stroke of Midnight,Laurell K. Hamilton,2005.0,"Fiction, Meredith Gentry (Fictitious character), Fairies, Women private investigators, Supernatural, Fantasy, Romance, Paranormal fiction, Princesses, Courts and courtiers, Fiction, fantasy, contemporary, Fiction, mystery & detective, general, Los angeles (calif.), fiction, Gentry, meredith (fictitious character), fiction, Private investigators, fiction",4,/works/OL461927W,210176.0,fiction,Fantasy,
OL461952W,Mistral's Kiss,Laurell K. Hamilton,2006.0,"Women private investigators in fiction, Supernatural in fiction, Meredith Gentry (Fictitious character), Fantasy fiction, Fairies in fiction, Fairies, Women private investigators, Fiction, Romance, Fantasy, Supernatural, Paranormal fiction, Erotic Literature, Fiction, fantasy, contemporary, Gentry, meredith (fictitious character), fiction, Private investigators, fiction, Fiction, mystery & detective, women sleuths, Los angeles (calif.), fiction",12,/works/OL461952W,210177.0,fiction,Fantasy,
OL462072W,Peter Pan,J. M. Barrie,2006.0,"Fantasy, children's literature, adventure, coming-of-age, friendship, family, magic, flying, fairies, pirates, mermaids, Neverland",2,/works/OL462072W,14426417.0,fiction,Fantasy,
OL462195W,The alchemist's pursuit,Dave Duncan,2009.0,"Alchemists, Astrologers, Courtesans, Crimes against, Fantasy, Fiction, Investigation, Murder, Nostradamus, -- 1503-1566 -- Fiction, Alchemists -- Fiction, Astrologers -- Fiction, Courtesans -- Crimes against -- Fiction, Murder -- Investigation -- Fiction, Venice (Italy) -- Fiction, Fiction, fantasy, general",2,/works/OL462195W,7341877.0,fiction,Fantasy,
OL462250W,Sky of Swords,Dave Duncan,2000.0,"King's Blades (Fictitious characters), Fiction, Fantasy, Swordsmen, Fiction, action & adventure, Fiction, fantasy, historical",3,/works/OL462250W,237654.0,fiction,Fantasy,
OL462252W,The alchemist's code,Dave Duncan,2008.0,"Fantasy, Fiction, Prophets, Fiction, fantasy, general, Fiction, action & adventure, Missing persons, fiction",4,/works/OL462252W,2421406.0,fiction,Fantasy,
OL462254W,Impossible odds,Dave Duncan,2003.0,"Fantasy fiction, King's Blades (Fictitious characters), Fiction, Fantasy, Swordsmen, Fiction, fantasy, general, Fiction, action & adventure",6,/works/OL462254W,21830.0,fiction,Fantasy,
OL462255W,The Jaguar Knights,Dave Duncan,2004.0,"Quests (Expeditions), King's Blades (Fictitious characters), Fiction, Knights and knighthood, Fantasy, Swordsmen, Fiction, general, Fiction, fantasy, historical, Fiction, action & adventure",4,/works/OL462255W,29080.0,fiction,Fantasy,
OL462256W,Paragon lost,Dave Duncan,2002.0,"King's Blades (Fictitious characters), Fiction, Fantasy, Swordsmen, Fiction, action & adventure, Fiction, fantasy, general",5,/works/OL462256W,237995.0,fiction,Fantasy,
OL463489W,Dream Spinner,Bonnie Dobkin,2006.0,"Dreams, Fiction, Tapestry, Sisters, Traffic accidents, Family problems, Fantasy, Children's fiction, Dreams, fiction, Tapestry, fiction, Sisters, fiction, Traffic accidents, fiction, Family life, fiction, Fantasy fiction",2,/works/OL463489W,466947.0,fiction,Fantasy,
OL465324W,The Christmas rat,"Avi, Leonid Gore",2000.0,"Fiction, Juvenile fiction, Control, Rats, Pests, Apartment houses, Christmas, Angels, Rats in fiction, Angels in fiction, Apartment houses in fiction, Pests in fiction, Christmas in fiction, Christmas stories, Christmas vacation, Fantasy, Children's fiction, Angels, fiction, Christmas, fiction, Rats, fiction, Apartment houses, fiction",10,/works/OL465324W,10245153.0,fiction,Fantasy,
OL465888W,Doomwyte,Brian Jacques,2008.0,"Animals, Buried treasure, Fiction, Fantasy, Redwall Abbey (Imaginary place), Treasure troves, Juvenile fiction, Children's fiction, Animals, fiction, Buried treasure, fiction, Fantasy fiction, Redwall abbey (imaginary place), fiction, Mice, fiction, Animaux, Romans, nouvelles, Trésors, Recherche",14,/works/OL465888W,6975924.0,fiction,Fantasy,
OL465889W,Eulalia!,Brian Jacques,2007.0,"Animals, Juvenile Fiction, Foxes, Fiction, Fantasy, Badgers, Adventure and adventurers, Redwall Abbey (Imaginary place), Prisoners, Fate and fatalism, Children's stories, English, Blaireaux, Romans, nouvelles, etc. pour la jeunesse, Renards, Prisonniers, Destin et fatalisme, Histoires pour enfants anglaises, Fantasy fiction, Accelerated Reader, Children's fiction, Badgers, fiction, Foxes, fiction, Fiction, fantasy, general, Animals, fiction, Redwall abbey (imaginary place), fiction",19,/works/OL465889W,1199550.0,fiction,Fantasy,
OL465891W,High Rhulain (Redwall #18),Brian Jacques,2005.0,"Animals, Fantasy, Fiction, Juvenile Fiction, Slavery, Cats, Heroes, Otters, Animals, fiction, Fantasy fiction, Children's fiction, Redwall Abbey (Imaginary place), Children's fantasy fiction, Redwall abbey (imaginary place), fiction",21,/works/OL465891W,763776.0,fiction,Fantasy,
OL465898W,Triss,Brian Jacques,2002.0,"Redwall Abbey (Imaginary place), Juvenile fiction, Imaginary wars and battles, Fantasy, Animals, Fiction, Children's fiction, Fantasy fiction, Adventure and adventurers, Heroes, Good and evil, Accelerated Reader, Large type books, Animals, fiction, Redwall abbey (imaginary place), fiction, Fiction, fantasy, general",27,/works/OL465898W,1471721.0,fiction,Fantasy,
OL465899W,Loamhedge (Redwall #16),Brian Jacques,2003.0,"Fiction, thrillers, general, Animals, Fantasy, Fiction, Juvenile fiction, Birds, fiction, Fantasy fiction, Children's fiction, Animals, fiction",22,/works/OL465899W,284181.0,fiction,Fantasy,
OL465905W,Lord Brocktree,Brian Jacques,2000.0,"Children's fiction, Fantasy fiction, Badgers, fiction, Animals, fiction, Animals, Juvenile fiction, Fiction, Fantasy, Badgers, Redwall Abbey (Imaginary place), Mice, Science fiction, Fiction, historical, Fiction, historical, general, Redwall abbey (imaginary place), fiction",16,/works/OL465905W,2069291.0,fiction,Fantasy,
OL465944W,Rakkety Tam,Brian Jacques,2004.0,"Animals, Fiction, Fantasy, Wolverines, Squirrels, Squirrels -- Fiction, Wolverines -- Fiction, Animals -- Fiction, Wolverine, Children's fiction, Squirrels, fiction, Animals, fiction, Fantasy fiction, Juvenile fiction, Redwall Abbey (Imaginary place), Wolverine, fiction, Redwall abbey (imaginary place), fiction",21,/works/OL465944W,108687.0,fiction,Fantasy,
OL465963W,A Redwall Winter's Tale,Brian Jacques,2001.0,"Animals, Fantasy, Fiction, Winter, Stories in rhyme, Redwall Abbey (Imaginary place), Juvenile fiction, Redwall abbey (imaginary place), fiction, Children's fiction, Mice, fiction, Fantasy fiction, Animals, fiction",7,/works/OL465963W,110130.0,fiction,Fantasy,
OL465980W,The Taggerung,Brian Jacques,2001.0,"fantasy, otters, animals, Children's fiction, Animals, fiction, Otters, fiction, Fantasy fiction, Redwall abbey (imaginary place), fiction, Fiction, Redwall Abbey (Imaginary place), Heroes and heroines, Good and evil, English Fantasy fiction, Juvenile fiction, Large type books, Kidnapping, fiction",28,/works/OL465980W,3016803.0,fiction,Fantasy,
OL466047W,The Angel's Command,Brian Jacques,2003.0,"Pirates, Orphans, Space and time, Fiction, Dogs, Fantasy, Heros, Juvenile fiction, Heroes, Angels, Flying Dutchman, Princes, Stowaways, Time travel, Heroes and heroines, Children's fiction, Dogs, fiction, Angels, fiction, Pirates, fiction, Princes, fiction, Space and time, fiction, Heroes, fiction, Fiction, fantasy, general, Fiction, action & adventure",13,/works/OL466047W,260081.0,fiction,Fantasy,
OL468665W,The Magician's Elephant,Kate DiCamillo,2001.0,"Fiction, Juvenile fiction, Adventure and adventurers, Orphans, Brothers and sisters, Elephants, Missing children, Fantasy, Fantasy fiction, Missing persons, New York Times bestseller, nyt:paperback_books=2011-11-19, Adventure stories, Children's fiction, Orphans, fiction, Elephants, fiction, Adventure and adventurers, fiction, Brothers and sisters, fiction, Missing persons, fiction, Adventure fiction, Siblings, Large type books, Siblings, fiction, Aventures, Romans, Magie, Enfants disparus, Frères et soeurs, Orphelins, Éléphants, Mensonge, Frères et sœurs, Espérance, Romans, nouvelles, etc. pour la jeunesse, Merveilleux, Enfants absents, nyt:paperback-books=2011-04-10, Ficción juvenil, Fantasía, Elefantes, Niños desaparecidos, Aventura y aventureros, Hermanos y hermanas, Huérfanos, Spanish language materials",33,/works/OL468665W,6283667.0,fiction,Fantasy,
OL468677W,Tale of Despereaux,Kate DiCamillo,2003.0,"Fairy tales, Newbery Medal, Juvenile fiction, Princesses, Cuentos de hadas, Fiction, Ficción juvenil, Ratones, Mice, Princesas, Rats, Action & Adventure, Mice, Hamsters, Guinea Pigs, Animals, Fairy Tales & Folklore, Large type books, Children's fiction, Mice, fiction, American Fantasy fiction, NEWBERRY MEDAL, award:Newbery_award, lexile:670, lexile_range:601-700, age:min:7, age:max:10, grade:min:2, grade:max:5, Fantasy",52,/works/OL468677W,541143.0,fiction,Fantasy,
OL469080W,The boy who climbed into the moon,"David Almond, Polly Dunbar, Polly Dunbar",2001.0,"Adventure and adventurers, Juvenile fiction, Fiction, Ladders, Boys, Fantasy, Helpfulness, Adventure stories, Eccentrics and eccentricities, Apartment houses, Imagination, Loneliness, Apartment dwellers, Magic, Children's fiction, Adventure and adventurers, fiction, Moon, fiction, England, fiction, Child and youth fiction, Magic, fiction",8,/works/OL469080W,7393615.0,fiction,Fantasy,
OL469104W,The savage,David Almond,2008.0,"Death, Juvenile fiction, Fiction, Fictitious characters, Parents, Authorship, Children and death, Feral children, Reading Level-Grade 7, Reading Level-Grade 6, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Children's fiction, Authorship, fiction, Imagination, fiction, Psychological aspects, Fathers, Fantasy",2,/works/OL469104W,6256666.0,fiction,Fantasy,
OL4722810W,Moonstruck,"Susan Grant, Susan Grant",2008.0,"Man-woman relationships, Paranormal, Fiction, Romance, Fantasy, Women admirals, Fiction, romance, fantasy, Man-woman relationships, fiction",2,/works/OL4722810W,7074595.0,fiction,Fantasy,
OL47255W,The beguilers,Kate Thompson,2001.0,"Coming of age, Fantasy, Fiction, Children's fiction, Fantasy fiction",2,/works/OL47255W,110730.0,fiction,Fantasy,
OL478624W,Alice in Wonderland,Mallory Loehr,2009.0,"Fantasy, Fantasy fiction, Children's fiction, Alice (fictitious character : carroll), fiction",3,/works/OL478624W,8596432.0,fiction,Fantasy,
OL478728W,Gulliver's Travels [adaptation],James Dunbar,2000.0,"Voyages and travels, Fantasy, Fiction",2,/works/OL478728W,552667.0,fiction,Fantasy,
OL4795221W,Embracing darkness,Margaret L. Carter,2005.0,"Fantasy, Fiction, Paranormal, Romance, Romance fiction, Fiction, romance, general",2,/works/OL4795221W,2409682.0,fiction,Fantasy,
